Dia;Hora;Mes;Anyo;Lluvia;Temperatura_Max;Temperatura_Min;Evaporacion;Cota_guadalhorce;Volumen_embalsado_guadalhorce;Variacion_volumen_guadalhorce;Tiempo_desembalse_guadalhorce;Caudal_desembalse_guadalhorce;Filtracion_guadalhorce;Volumen_desembalse_guadalhorce;Salinidad_guadalhorce;Toneladas_sal_guadalhorce;Volumen_evaporado_guadalhorce;Aportacion_aparente_guadalhorce;Cota_guadalteba;Volumen_embalsado_guadalteba;Variacion_volumen_guadalteba;Tiempo_desembalse_guadalteba;Caudal_desembalse_guadalteba;Filtraciones_guadalteba;Volumen_desembalse_guadalteba;Salinidad_guadalteba;Toneladas_sal_guadalteba;Volumen_evaporado_guadalteba;Aportacion_aparente_guadalteba;Volumen_total_guadalhorce_guadalteba;Variacion_total_guadalhorce_guadalteba;Desembalse_total_guadalhorce_guadalteba;Aportacion_aparente_total_guadalhorce_guadalteba;Cota_conde;Volumen_embalsado_conde;Variacion_volumen_conde;Filtraciones_conde;Volumen_desembalse_conde;Salinidad_conde;Toneladas_sal_conde;Volumen_evaporado_conde;Aportacion_aparente_conde;Volumen_total_guadalhorce_guadalteba_conde;Variacion_total_guadalhorce_guadalteba_conde;Desembalse_total_guadalhorce_guadalteba_conde;Aportacion_aparente_total_guadalhorce_guadalteba_conde;Caudal_total_demandas;Volumen_total_demandas;Salinidad_mezcla;Toneladas_sal_mezcla;Cota_gaitanejo;Volumen_gaitanejo;Volumen_central-reversible_tajo;Volumen_total_gaitanejo_tajo;Variacion_total_gaitanejo_tajo;Caudal_abastencimiento;Horas_abastecimiento;Min_abastecimiento;Volumen_abasteciemiento;Caudal_riego;Horas_riego;Min_riego;Volumen_riego;Caudal_ecologico;Horas_ecologico;Min_ecologico;Volumen_ecologico;Agua_sobrante;Total_volumen_abastecido;Aportacion_guadalhorce_tajo;Aportacion_arroyos_tajo;Total_aportacion;;;;;;;;;;;;;
13;8:00;11;2014;3,5;17;11;0,5;358,45;100,487;-0,061;5:00;9,0;0,020;0,182;;0;0,003;0,121;356,56;113,031;0,063;;;;0,000;;0;0,003;0,063;213,518;0,002;0,182;0,184;335,43;41,472;0,037;0,004;0,004;;;0,002;0,041;254,990;0,039;0,186;0,225;2,15;0,186;889;165;301,50;0,109;0,322;0,431;-0,009;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
14;8:00;11;2014;7,5;18;12;0,9;358,44;100,426;-0,061;5:00;9,0;0,020;0,182;2141;390;0,005;0,121;356,57;113,094;0,063;;;;0,000;;0;0,006;0,063;213,520;0,002;0,182;0,184;335,46;41,583;0,111;0,004;0,004;;;0,003;0,115;255,103;0,113;0,186;0,299;2,15;0,186;983;183;301,32;0,091;0,407;0,498;0,067;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
15;8:00;11;2014;15,1;18;11;0,9;358,48;100,670;0,244;5:00;9,0;0,020;0,182;;0;0,005;0,426;356,58;113,158;0,064;;;;0,000;;0;0,006;0,064;213,828;0,308;0,182;0,490;335,51;41,768;0,185;0,004;0,004;;;0,003;0,189;255,596;0,493;0,186;0,679;1,95;0,168;;0;;;;;;1,6;24;0;0,138;0,0;24;0;0,000;0,35;24;0;0,030;0;0,168;;;;;;;;;;;;;;;;
16;8:00;11;2014;;16;10;0,7;358,52;100,914;0,244;5:00;9,0;0,020;0,182;;0;0,004;0,426;356,60;113,285;0,127;;;;0,000;;0;0,004445;0,127;214,199;0,371;0,182;0,553;335,57;41,991;0,223;0,004;0,004;;;0,003;0,227;256,190;0,594;0,186;0,780;2,05;0,177;;0;;;;;;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;;;;;;;;;;;;;;
17;8:00;11;2014;;15;7;1,5;358,54;101,036;0,122;;;0,020;0,020;;0;0,009;0,142;356,63;113,475;0,190;;;;0,000;;0;0,010;0,190;214,511;0,312;0,020;0,332;335,62;42,178;0,187;0,004;0,004;;;0,006;0,191;256,689;0,499;0,024;0,523;2,05;0,177;1053;187;300,67;0,034;0,486;0,520;#ÁVALOR!;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;;;;;;;;;;;;;;
18;8:00;11;2014;;15;6;3,0;358,52;100,914;-0,122;5:00;9,0;0,020;0,182;;0;0,018;0,060;356,64;113,539;0,064;;;;0,000;;0;0,019;0,064;214,453;-0,058;0,182;0,124;335,64;42,252;0,074;0,004;0,004;;;0,011;0,078;256,705;0,016;0,186;0,202;2,15;0,186;1240;230;300,77;0,042;0,433;0,475;-0,045;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
19;8:00;11;2014;;17;6;2,2;358,51;100,853;-0,061;5:00;9,0;0,020;0,182;;0;0,013;0,121;356,65;113,602;0,063;;;;0,000;;0;0,014;0,063;214,455;0,002;0,182;0,184;335,66;42,327;0,075;0,004;0,004;;;0,008;0,079;256,782;0,077;0,186;0,263;2,35;0,203;1346;273;300,75;0,041;0,482;0,523;0,048;2,0;24;0;0,173;0,0;24;0;0,000;0,35;24;0;0,030;0;0,203;;;;;;;;;;;;;;;;
20;8:00;11;2014;;18;8;3,2;358,49;100,731;-0,122;5:00;9,0;0,020;0,182;;0;0,020;0,060;356,66;113,666;0,064;2:52;10;;0,007;;0;0,020;0,071;214,397;-0,058;0,189;0,131;335,68;42,402;0,075;0,004;0,027;;;0,012;0,102;256,799;0,017;0,216;0,233;2,35;0,203;1404;285;301,12;0,072;0,400;0,472;-0,051;2,0;24;0;0,173;0,0;24;0;0,000;0,35;24;0;0,030;0;0,203;;;;;;;;;;;;;;;;
21;8:00;11;2014;;18;15;2,2;358,49;100,731;0,000;2:00;9,0;0,020;0,085;;0;0,013;0,085;356,63;113,475;-0,191;9:00;9;;0,292;;0;0,014;0,101;214,206;-0,191;0,377;0,186;335,70;42,477;0,075;0,004;0,004;;;0,008;0,079;256,683;-0,116;0,381;0,265;2,35;0,203;1287;261;301,03;0,064;0,643;0,707;0,235;2,0;24;0;0,173;0,0;24;0;0,000;0,35;24;0;0,030;0;0,203;;;;;;;;;;;;;;;;
22;8:00;11;2014;;21;18;2,9;358,49;100,731;0,000;;;0,020;0,020;;0;0,018;0,020;356,63;113,475;0,000;;;;0,000;;0;0,018;0,000;214,206;0,000;0,020;0,020;335,71;42,514;0,037;0,004;0,004;;;0,011;0,041;256,72;0,037;0,024;0,061;2,25;0,195;;0;;;;;;1,9;24;0;0,165;0,0;24;0;0,000;0,35;24;0;0,030;0;0,195;;;;;;;;;;;;;;;;
23;8:00;11;2014;;22;18;5,0;358,47;100,609;-0,122;4:00;9,0;0,020;0,150;;0;0,031;0,028;356,63;113,475;0,000;;;;0,000;;0;0,031;0,000;214,084;-0,122;0,150;0,028;335,71;42,514;0,000;0,004;0,004;;;0,019;0,004;256,598;-0,122;0,154;0,032;2,25;0,194;;0;;;;;;1,9;24;0;0,164;0,0;24;0;0,000;0,35;24;0;0,030;0;0,194;;;;;;;;;;;;;;;;
24;8:00;11;2014;0,2;23;15;1,7;358,46;100,548;-0,061;3:00;9,0;0,020;0,117;;0;0,010;0,056;356,63;113,475;0,000;;;;0,000;;0;0,011;0,000;214,023;-0,061;0,117;0,056;335,71;42,514;0,000;0,004;0,004;;;0,006;0,004;256,537;-0,061;0,121;0,060;2,25;0,194;1182;230;301,04;0,065;0,459;0,524;#ÁVALOR!;1,9;24;0;0,164;0,0;24;0;0,000;0,35;24;0;0,030;0;0,194;;;;;;;;;;;;;;;;
25;8:00;11;2014;;20;13;2,7;358,46;100,548;0,000;2:30;9,0;0,020;0,101;;0;0,016;0,101;356,63;113,475;0,000;2:30;9;;0,081;;0;0,017;0,081;214,023;0,000;0,182;0,182;335,72;42,552;0,038;0,004;0,004;;;0,010;0,042;256,575;0,038;0,186;0,224;2,15;0,173;1182;205;301,17;0,076;0,490;0,566;0,042;1,8;24;0;0,143;0,0;24;0;0,000;0,35;24;0;0,030;0;0,173;;;;;;;;;;;;;;;;
26;8:00;11;2014;;17;11;1,3;358,46;100,548;0,000;2:30;9,0;0,020;0,101;;0;0,008;0,101;356,62;113,412;-0,063;2:30;9;;0,081;;0;0,008;0,018;213,960;-0,063;0,182;0,119;335,72;42,552;0,000;0,004;0,004;;;0,005;0,004;256,512;-0,063;0,186;0,123;2,15;0,143;1205;173;301,29;0,088;0,633;0,721;0,155;1,8;24;0;0,113;0,0;24;0;0,000;0,35;24;0;0,030;0;0,143;;;;;;;;;;;;;;;;
27;8:00;11;2014;31,4;17;11;1,3;358,51;100,853;0,305;;;0,020;0,020;;0;0,008;0,325;356,64;113,539;0,127;;;;0,000;;0;0,008;0,127;214,392;0,432;0,020;0,452;335,76;42,702;0,150;0,004;0,004;;;0,005;0,154;257,094;0,582;0,024;0,606;2,15;0,169;1205;204;301,37;0,096;0,433;0,529;-0,192;1,8;24;0;0,139;0,0;24;0;0,000;0,35;24;0;0,030;0;0,169;;;;;;;;;;;;;;;;
28;8:00;11;2014;40,1;13;12;1,0;358,59;101,343;0,490;;;0,020;0,020;;0;0,006;0,510;356,69;113,857;0,318;;;;0,000;;0;0,006;0,318;215,200;0,808;0,020;0,828;335,93;43,344;0,642;0,004;0,004;;;0,004;0,646;258,544;1,450;0,024;1,474;2,15;0,185;1205;223;300,82;0,045;0,435;0,48;-0,049;1,8;24;0;0,155;0,0;24;0;0,000;0,35;24;0;0,030;0;0,185;;;;;;;;;;;;;;;;
29;8:00;11;2014;5;13;7;0,8;358,82;102,762;1,419;;;0,020;0,020;;0;0,005;1,439;356,74;114,176;0,319;;;;0,000;;;0,005;0,319;216,938;1,738;0,020;1,758;336,57;45,807;2,463;0,004;0,004;;;0,003;2,467;262,745;4,201;0,024;4,225;2,15;0,186;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
30;8:00;11;2014;;13;7;0,3;358,89;103,197;0,435;;;0,020;0,020;;0;0,002;0,455;356,78;114,431;0,255;;;;0,000;;0;0,002;0,255;217,628;0,690;0,020;0,710;336,76;46,551;0,744;0,004;0,004;;;0,001;0,748;264,179;1,434;0,024;1,458;2,15;0,179;;0;;;;;;1,8;24;0;0,149;0,0;24;0;0,000;0,35;24;0;0,030;0;0,179;;;;;;;;;;;;;;;;
1;8:00;12;2014;;15;9;1,3;358,90;103,259;0,062;6.00;9,0;0,020;0,214;3510;751;0,008;0,276;356,82;114,687;0,256;;;;0,000;;0;0,008;0,256;217,946;0,318;0,214;0,532;336,85;46,906;0,355;0,004;0,004;;;0,005;0,359;264,852;0,673;0,218;0,891;2,15;0,159;1170;186;301,28;0,087;0,631;0,718;0,718;1,8;24;0;0,129;0,0;24;0;0,000;0,35;24;0;0,030;0;0,159;;;;;;;;;;;;;;;;
2;8:00;12;2014;;17;10;2,2;358,92;103,384;0,125;3:00;9,0;0,020;0,117;;0;0,014;0,242;356,84;114,815;0,128;;;;0,000;;0;0,014;0,128;218,199;0,253;0,117;0,370;336,91;47,143;0,237;0,004;0,004;;;0,009;0,241;265,342;0,490;0,121;0,611;2,25;0,192;1053;202;301,87;0,152;0,490;0,642;-0,076;1,9;24;0;0,162;0,0;24;0;0,000;0,35;24;0;0,030;0;0,192;;;;;;;;;;;;;;;;
3;8:00;12;2014;;15;6;2,5;358,96;103,633;0,249;;;0,020;0,020;;0;0,016;0,269;356,86;114,944;0,129;;;;0,000;;0;0,016;0,129;218,577;0,378;0,020;0,398;336,95;47,302;0,159;0,004;0,004;;;0,010;0,163;265,879;0,537;0,024;0,561;2,15;0,189;1076;204;301,89;0,155;0,357;0,512;-0,130;1,8;24;0;0,159;0,0;24;0;0,000;0,35;24;0;0,030;0;0,189;;;;;;;;;;;;;;;;
4;8:00;12;2014;0;13;6;1,0;358,98;103,758;0,125;;;0,020;0,020;;0;0,006;0,145;356,89;115,136;0,192;;;;0,000;;0;0,006;0,192;218,894;0,317;0,020;0,337;336,98;47,421;0,119;0,004;0,004;;;0,004;0,123;266,315;0,436;0,024;0,460;2,15;0,186;1649;306;300,93;0,056;0,399;0,455;-0,057;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
5;8:00;12;2014;;13;6;1,0;359,00;103,883;0,125;;;0,020;0,020;3065;61;0,006;0,145;356,90;115,201;0,065;;;;0,000;;0;0,007;0,065;219,084;0,190;0,020;0,210;337,01;47,540;0,119;0,004;0,004;;;0,004;0,123;266,624;0,309;0,024;0,333;2,15;0,186;1205;224;300,97;0,059;0,295;0,354;-0,101;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
6;8:00;12;2014;;13;5;1,6;359,01;103,946;0,063;5:00;9,0;0,020;0,182;3241;590;0,010;0,245;356,89;115,136;-0,065;;;;0,000;;0;0,010;-0,065;219,082;-0,002;0,182;0,180;337,03;47,619;0,079;0,004;0,004;;;0,006;0,083;266,701;0,077;0,186;0,263;2,15;0,186;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
7;8:00;12;2014;;12;3;1,2;359,03;104,071;0,125;;;0,020;0,020;;0;0,008;0,145;356,88;115,072;-0,064;5:30;9;;0,178;;0;0,008;0,114;219,143;0,061;0,198;0,259;337,04;47,659;0,040;0,004;0,004;;;0,005;0,044;266,802;0,101;0,202;0,303;2,15;0,186;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
8;8:00;12;2014;;11;1;0,7;359,04;104,134;0,063;;;0,020;0,020;;0;0,004;0,083;356,89;115,136;0,064;5:30;9;;0,178;;0;0,004;0,242;219,270;0,127;0,198;0,325;337,06;47,739;0,080;0,004;0,004;;;0,003;0,084;267,009;0,207;0,202;0,409;2,15;0,186;;0;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
9;8:00;12;2014;;13;0;1,0;359,05;104,197;0,063;;;0,020;0,020;;0;0,006;0,083;356,88;115,072;-0,064;4:00;9;;0,130;;0;0,006;0,066;219,269;-0,001;0,150;0,149;337,08;47,818;0,079;0,004;0,004;;;0,004;0,083;267,087;0,078;0,154;0,232;2,15;0,186;1240;230;300,86;0,049;0,595;0,644;#ÁVALOR!;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
10;8:00;12;2014;;12;2;1,0;359,04;104,134;-0,063;3:00;20,0;0,020;0,236;;0;0,006;0,173;356,89;115,136;0,064;;;;0,000;;0;0,006;0,064;219,270;0,001;0,236;0,237;337,09;47,858;0,040;0,004;0,004;;;0,004;0,044;267,128;0,041;0,240;0,281;2,15;0,186;1205;224;301,38;0,097;0,611;0,708;0,064;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
11;8:00;12;2014;;13;2;0,9;359,05;104,197;0,063;;;0,020;0,020;;0;0,006;0,083;356,90;115,201;0,065;;;;0,000;;0;0,006;0,065;219,398;0,128;0,020;0,148;337,11;47,938;0,080;0,004;0,004;;;0,004;0,084;267,336;0,208;0,024;0,232;2,15;0,186;1229;228;301,42;0,101;0,447;0,548;-0,16;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
12;8:00;12;2014;;14;2;0,9;359,06;104,260;0,063;;;0,020;0,020;;0;0,006;0,083;356,92;115,329;0,128;;;;0,000;;0;0,006;0,128;219,589;0,191;0,020;0,211;337,12;47,978;0,040;0,004;0,004;;;0,004;0,044;267,567;0,231;0,024;0,255;2,15;0,186;1229;228;300,80;0,043;0,317;0,360;-0,188;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
13;8:00;12;2014;;14;2;1,4;359,04;104,134;-0,126;3:00;20,0;0,020;0,236;2469;583;0,009;0,110;356,93;115,393;0,064;;;;0,000;;0;0,009;0,064;219,527;-0,062;0,236;0,174;337,13;48,018;0,040;0,004;0,004;;;0,006;0,044;267,545;-0,022;0,24;0,218;2,15;0,186;1240;230;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
14;8:00;12;2014;4,3;14;9;1,6;359,04;104,134;0,000;5:00;9,0;0,020;0,182;2457;447;0,010;0,182;356,94;115,458;0,065;;;;0,000;;0;0,010;0,065;219,592;0,065;0,182;0,247;337,14;48,058;0,040;0,004;0,004;;;0,006;0,044;267,650;0,105;0,186;0,291;2,15;0,186;1287;239;;;;;;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
15;8:00;12;2014;0,5;11;6;1,4;359,05;104,197;0,063;5:00;9,0;0,020;0,182;;0;0,009;0,245;356,95;115,522;0,064;;;;0,000;;0;0,009;0,064;219,719;0,127;0,182;0,309;337,16;48,138;0,080;0,004;0,004;;;0,006;0,084;267,857;0,207;0,186;0,393;2,15;0,186;1451;270;301,87;0,152;0,277;0,429;#ÁVALOR!;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
16;8:00;12;2014;;12;7;1,0;359,06;104,260;0,063;;;0,020;0,020;;0;0,006;0,083;356,94;115,458;-0,064;5:00;9;;0,162;328;53;0,0064;0,098;219,718;-0,001;0,182;0,181;337,17;48,178;0,040;0,004;0,004;;;0,004;0,044;267,896;0,039;0,186;0,225;2,15;0,186;1638;304;301,55;0,114;0,353;0,467;0,038;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
17;8:00;12;2014;0;10;6;0,6;359,07;104,322;0,062;;;0,020;0,020;;0;0,004;0,082;356,92;115,329;-0,129;5:00;9;;0,162;;0;0,00387;0,033;219,651;-0,067;0,182;0,115;337,20;48,298;0,120;0,004;0,004;;;0,002;0,124;267,949;0,053;0,186;0,239;2,05;0,178;1404;250;301,14;0,074;0,450;0,524;0,057;1,7;24;0;0,148;0,0;24;0;0,000;0,35;24;0;0,030;0;0,178;;;;;;;;;;;;;;;;
18;8:00;12;2014;;14;5;0,4;359,09;104,448;0,126;;;0,020;0,020;2445;49;0,003;0,146;356,91;115,265;-0,064;5:00;9;;0,162;;0;0,003;0,098;219,713;0,062;0,182;0,244;337,22;48,378;0,080;0,004;0,004;;;0,002;0,084;268,091;0,142;0,186;0,328;2,05;0,177;1310;232;301,18;0,077;0,500;0,577;0,053;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;;;;;;;;;;;;;;
19;8:00;12;2014;;15;5;0,6;359,09;104,448;0,000;2:30;9,0;0,020;0,101;2223;225;0,004;0,101;356,90;115,201;-0,064;3:00;9;;0,097;;0;0,004;0,033;219,649;-0,064;0,198;0,134;337,23;48,418;0,040;0,004;0,004;;;0,002;0,044;268,067;-0,024;0,202;0,178;2,05;0,177;1275;226;300,68;0,035;0,586;0,621;0,044;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;;;;;;;;;;;;;;
20;8:00;12;2014;;15;5;0,6;359,07;104,322;-0,126;3:00;;0,020;0,236;2317;547;0,004;0,110;356,90;115,201;0,000;;;;0,000;;0;0,004;0,000;219,523;-0,126;0,236;0,110;337,24;48,458;0,040;0,004;0,004;;;0,002;0,044;267,981;-0,086;0,240;0,154;2,05;0,177;1264;224;;;;;;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;;;;;;;;;;;;;;
21;8:00;12;2014;;15;6;1,0;359,09;104,448;0,126;;;0,020;0,020;;0;0,006;0,146;356,91;115,265;0,064;;;;0,000;;0;0,006;0,064;219,713;0,190;0,020;0,210;337,26;48,539;0,081;0,004;0,004;;;0,004;0,085;268,252;0,271;0,024;0,295;2,05;0,177;1252;222;;;;;;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;;;;;;;;;;;;;;
22;8:00;12;2014;;14;11;1,5;359,10;104,511;0,063;;;0,020;0,020;;0;0,009;0,083;356,90;115,201;-0,064;5:00;9;;0,162;;0;0,010;0,098;219,712;-0,001;0,182;0,181;337,27;48,579;0,040;0,004;0,004;;;0,006;0,044;268,291;0,039;0,186;0,225;2,05;0,177;1252;222;301,00;0,061;0,337;0,398;#ÁVALOR!;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;;;;;;;;;;;;;;
23;8:00;12;2014;;14;11;2,5;359,08;104,385;-0,126;5:00;9,0;0,020;0,182;;0;0,016;0,056;356,90;115,201;0,000;;;;0,000;;0;0,016;0,000;219,586;-0,126;0,182;0,056;337,28;48,619;0,040;0,004;0,004;;;0,010;0,044;268,205;-0,086;0,186;0,100;2,15;0,186;1287;239;301,22;0,081;0,262;0,343;-0,055;1,8;24;0;0,156;0,0;24;0;0,000;0,35;24;0;0,030;0;0,186;;;;;;;;;;;;;;;;
24;8:00;12;2014;;14;6;1,4;359,09;104,448;0,063;;;0,020;0,020;;0;0,009;0,083;356,88;115,072;-0,129;5:00;9;;0,162;;0;0,009;0,033;219,520;-0,066;0,182;0,116;337,29;48,659;0,040;0,004;0,004;;;0,006;0,044;268,179;-0,026;0,186;0,160;1,95;0,168;;0;;;;;;1,6;24;0;0,138;0,0;24;0;0,000;0,35;24;0;0,030;0;0,168;;;;;;;;;;;;;;;;
25;8:00;12;2014;;14;5;0,8;359,10;104,511;0,063;;;0,020;0,020;;0;0,005;0,083;356,89;115,136;0,064;;;;0,000;;0;0,005;0,064;219,647;0,127;0,020;0,147;337,30;48,699;0,040;0,004;0,004;;;0,003;0,044;268,346;0,167;0,024;0,191;1,95;0,168;;0;;;;;;1,6;24;0;0,138;0,0;24;0;0,000;0,35;24;0;0,030;0;0,168;;;;;;;;;;;;;;;;
26;8:00;12;2014;;14;3;1,0;359,11;104,574;0,063;;;0,020;0,020;;0;0,006;0,083;356,87;115,008;-0,128;5:00;9;;0,162;;0;0,006;0,034;219,582;-0,065;0,182;0,117;337,32;48,780;0,081;0,004;0,004;;;0,004;0,085;268,362;0,016;0,186;0,202;1,95;0,168;1252;211;300,88;0,051;0,127;0,178;#ÁVALOR!;1,6;24;0;0,138;0,0;24;0;0,000;0,35;24;0;0,030;0;0,168;;;;;;;;;;;;;;;;
27;8:00;12;2014;;13;3;1,3;359,09;104,448;-0,126;2:41;20,0;0,020;0,213;2211;471;0,008;0,087;356,87;115,008;0,000;;;;0,000;;0;0,008;0,000;219,456;-0,126;0,213;0,087;337,33;48,820;0,040;0,004;0,004;;;0,005;0,044;268,276;-0,086;0,217;0,131;1,95;0,168;;0;;;;;;1,6;24;0;0,138;0,0;24;0;0,000;0,35;24;0;0,030;0;0,168;;;;;;;;;;;;;;;;
28;8:00;12;2014;;14;3;1,1;359,11;104,574;0,126;;;0,020;0,020;;0;0,007;0,146;356,86;114,944;-0,064;5:00;9;;0,162;;0;0,007;0,098;219,518;0,062;0,182;0,244;337,34;48,860;0,040;0,004;0,004;;;0,004;0,044;268,378;0,102;0,186;0,288;1,95;0,168;;0;;;;;;1,6;24;0;0,138;0,0;24;0;0,000;0,35;24;0;0,030;0;0,168;;;;;;;;;;;;;;;;
29;8:00;12;2014;;12;5;0,8;359,12;104,637;0,063;;;0,020;0,020;;;0,005;0,083;356,85;114,880;-0,064;5:00;9;;0,162;;0;0,005;0,098;219,517;-0,001;0,182;0,181;337,34;48,860;0,000;0,004;0,004;;;0,003;0,004;268,377;-0,001;0,186;0,185;1,95;0,168;;1.240;301,23;0,082;0,137;0,219;#ÁVALOR!;1,6;24;0;0,138;0,0;24;0;0,000;0,35;24;0;0,030;0;0,168;;;;;;;;;;;;;;;;
30;8:00;12;2014;;10;1;0,9;359,11;104,574;-0,063;5:00;9,0;0,020;0,182;;0;0,006;0,119;356,85;114,880;0,000;;;;0,000;;0;0,006;0,000;219,454;-0,063;0,182;0,119;337,34;48,860;0,000;0,004;0,004;;;0,004;0,004;268,314;-0,063;0,186;0,123;2,05;0,176;;1.229;301,19;0,078;0,150;0,228;0,009;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;;;;;;;;;;;;;;
31;8:00;12;2014;;10;1;2,5;359,08;104,385;-0,189;3:00;20,0;0,020;0,236;;0;0,016;0,047;356,86;114,944;0,064;;;;0,000;;;0,016;0,064;219,329;-0,125;0,236;0,111;337,34;48,860;0,000;0,004;0,004;;;0,010;0,004;268,189;-0,125;0,24;0,115;2,05;0,177;;;;;;;;1,7;24;0;0,147;0,0;24;0;0,000;0,35;24;0;0,030;0;0,177;;;;;;;;;;;;;;;;
